record_id,image_path,category,quality_score,issue_flags
9e928ad7b7590f7f,data/raw/deepfashion_category/img/2-in-1_Space_Dye_Athletic_Tank/img_00000027.jpg,top,73,low_resolution
e3ec1da09e178b85,data/raw/deepfashion_category/img/2-in-1_Space_Dye_Athletic_Tank/img_00000029.jpg,top,73,low_resolution
38c3629b68066d9e,data/raw/deepfashion_category/img/2-in-1_Space_Dye_Athletic_Tank/img_00000030.jpg,top,73,low_resolution
f16a905fbf245d46,data/raw/deepfashion_category/img/2-in-1_Space_Dye_Athletic_Tank/img_00000032.jpg,top,73,low_resolution
5a1dd06cdfd4f1cd,data/raw/deepfashion_category/img/2-in-1_Space_Dye_Athletic_Tank/img_00000035.jpg,top,73,low_resolution
c2b49f76c4bf8f8d,data/raw/deepfashion_category/img/2-in-1_Space_Dye_Athletic_Tank/img_00000036.jpg,top,73,low_resolution
1ea940d36e0289f0,data/raw/deepfashion_category/img/2-in-1_Space_Dye_Athletic_Tank/img_00000037.jpg,top,73,low_resolution
8c3ded15f048425b,data/raw/deepfashion_category/img/2-in-1_Space_Dye_Athletic_Tank/img_00000038.jpg,top,73,low_resolution
f46de67658680661,data/raw/deepfashion_category/img/2-in-1_Space_Dye_Athletic_Tank/img_00000039.jpg,top,73,low_resolution
76443c8adbe8a05d,data/raw/deepfashion_category/img/2-in-1_Space_Dye_Athletic_Tank/img_00000042.jpg,top,73,low_resolution
6ae886bdda11467c,data/raw/deepfashion_category/img/2-in-1_Space_Dye_Athletic_Tank/img_00000043.jpg,top,73,low_resolution
b1e1ec738abe9b14,data/raw/deepfashion_category/img/2-in-1_Space_Dye_Athletic_Tank/img_00000045.jpg,top,73,low_resolution
303c5d73f9ba6f99,data/raw/deepfashion_category/img/2-in-1_Space_Dye_Athletic_Tank/img_00000047.jpg,top,73,low_resolution
db3338297527b092,data/raw/deepfashion_category/img/2-in-1_Space_Dye_Athletic_Tank/img_00000048.jpg,top,73,low_resolution
2431200b378506d0,data/raw/deepfashion_category/img/2-in-1_Space_Dye_Athletic_Tank/img_00000049.jpg,top,73,low_resolution
517a895203807a06,data/raw/deepfashion_category/img/2-in-1_Space_Dye_Athletic_Tank/img_00000050.jpg,top,73,low_resolution
89ef9c90badb840b,data/raw/deepfashion_category/img/2-in-1_Space_Dye_Athletic_Tank/img_00000051.jpg,top,73,low_resolution
9c29db64f6a06e6f,data/raw/deepfashion_category/img/2-in-1_Space_Dye_Athletic_Tank/img_00000052.jpg,top,73,low_resolution
ed77beac1ef0e6e0,data/raw/deepfashion_category/img/2-in-1_Space_Dye_Athletic_Tank/img_00000053.jpg,top,73,low_resolution
05d0c74437ce6c0e,data/raw/deepfashion_category/img/2-in-1_Space_Dye_Athletic_Tank/img_00000055.jpg,top,73,low_resolution
88988f41dbdab0ed,data/raw/deepfashion_category/img/2-in-1_Space_Dye_Athletic_Tank/img_00000058.jpg,top,73,low_resolution
1e7e919c7c1dc085,data/raw/deepfashion_category/img/2-in-1_Space_Dye_Athletic_Tank/img_00000059.jpg,top,73,low_resolution
242f798e595041ae,data/raw/deepfashion_category/img/25_Mesh-Paneled_Jersey_Dress/img_00000001.jpg,dress,71,low_resolution
8d4296f96ced030b,data/raw/deepfashion_category/img/25_Mesh-Paneled_Jersey_Dress/img_00000002.jpg,dress,71,low_resolution
0d7f5e2545789916,data/raw/deepfashion_category/img/25_Mesh-Paneled_Jersey_Dress/img_00000006.jpg,dress,71,low_resolution
16934bdc83c20713,data/raw/deepfashion_category/img/25_Mesh-Paneled_Jersey_Dress/img_00000007.jpg,dress,71,low_resolution
84578f366ecae2b1,data/raw/deepfashion_category/img/25_Mesh-Paneled_Jersey_Dress/img_00000009.jpg,dress,71,low_resolution
ea2bc4004a11ae5e,data/raw/deepfashion_category/img/25_Mesh-Paneled_Jersey_Dress/img_00000010.jpg,dress,71,low_resolution
d228de4023a465e9,data/raw/deepfashion_category/img/25_Mesh-Paneled_Jersey_Dress/img_00000011.jpg,dress,71,low_resolution
112bdcae4e888454,data/raw/deepfashion_category/img/25_Mesh-Paneled_Jersey_Dress/img_00000012.jpg,dress,71,low_resolution
9e808aa7aaec6ad1,data/raw/deepfashion_category/img/25_Mesh-Paneled_Jersey_Dress/img_00000013.jpg,dress,71,low_resolution
8e8c08149b307ef1,data/raw/deepfashion_category/img/25_Mesh-Paneled_Jersey_Dress/img_00000014.jpg,dress,71,low_resolution
dfe1ba62f015dfe7,data/raw/deepfashion_category/img/25_Mesh-Paneled_Jersey_Dress/img_00000016.jpg,dress,71,low_resolution
ec0f1dbbd667329d,data/raw/deepfashion_category/img/25_Mesh-Paneled_Jersey_Dress/img_00000017.jpg,dress,71,low_resolution
ab8cac9b1ab5b98f,data/raw/deepfashion_category/img/25_Mesh-Paneled_Jersey_Dress/img_00000020.jpg,dress,71,low_resolution
bec218e19e49182d,data/raw/deepfashion_category/img/25_Mesh-Paneled_Jersey_Dress/img_00000021.jpg,dress,71,low_resolution
2d627c009d0002b7,data/raw/deepfashion_category/img/25_Mesh-Paneled_Jersey_Dress/img_00000022.jpg,dress,71,low_resolution
a7e4f947fcf4659e,data/raw/deepfashion_category/img/25_Mesh-Paneled_Jersey_Dress/img_00000023.jpg,dress,71,low_resolution
1d80cdc3a62ff211,data/raw/deepfashion_category/img/25_Mesh-Paneled_Jersey_Dress/img_00000025.jpg,dress,71,low_resolution
ea4e1806ed8a76ec,data/raw/deepfashion_category/img/25_Mesh-Paneled_Jersey_Dress/img_00000027.jpg,dress,71,low_resolution
58051b6ef32a9908,data/raw/deepfashion_category/img/25_Mesh-Paneled_Jersey_Dress/img_00000028.jpg,dress,71,low_resolution
73c7c52212156006,data/raw/deepfashion_category/img/25_Mesh-Paneled_Jersey_Dress/img_00000031.jpg,dress,71,low_resolution
a1ddd1d1a3a9f285,data/raw/deepfashion_category/img/25_Mesh-Paneled_Jersey_Dress/img_00000035.jpg,dress,71,low_resolution
46a946567f5109f8,data/raw/deepfashion_category/img/25_Mesh-Paneled_Jersey_Dress/img_00000036.jpg,dress,71,low_resolution
5558745321eab756,data/raw/deepfashion_category/img/25_Mesh-Paneled_Jersey_Dress/img_00000037.jpg,dress,71,low_resolution
e4ed2a303fe8ba1e,data/raw/deepfashion_category/img/25_Mesh-Paneled_Jersey_Dress/img_00000038.jpg,dress,71,low_resolution
a02feb014325f485,data/raw/deepfashion_category/img/25_Mesh-Paneled_Jersey_Dress/img_00000041.jpg,dress,71,low_resolution
9ea182bebdbccf95,data/raw/deepfashion_category/img/25_Mesh-Paneled_Jersey_Dress/img_00000042.jpg,dress,71,low_resolution
1c6908afb7054f0c,data/raw/deepfashion_category/img/25_Mesh-Paneled_Jersey_Dress/img_00000043.jpg,dress,71,low_resolution
36f7d129ddad53eb,data/raw/deepfashion_category/img/25_Mesh-Paneled_Jersey_Dress/img_00000045.jpg,dress,71,low_resolution
b9c5e0af85a5d813,data/raw/deepfashion_category/img/36_Plaid_Shirt_Dress/img_00000004.jpg,dress,71,low_resolution
919c6ec8ed705007,data/raw/deepfashion_category/img/36_Plaid_Shirt_Dress/img_00000006.jpg,dress,71,low_resolution
e98b7b32abff221c,data/raw/deepfashion_category/img/36_Plaid_Shirt_Dress/img_00000007.jpg,dress,71,low_resolution
90276b7de0723d17,data/raw/deepfashion_category/img/36_Plaid_Shirt_Dress/img_00000011.jpg,dress,71,low_resolution
3166c1b0b4e51919,data/raw/deepfashion_category/img/36_Plaid_Shirt_Dress/img_00000012.jpg,dress,71,low_resolution
bbc355f40e73ebe1,data/raw/deepfashion_category/img/36_Plaid_Shirt_Dress/img_00000014.jpg,dress,71,low_resolution
02717a9e46b9954f,data/raw/deepfashion_category/img/36_Plaid_Shirt_Dress/img_00000020.jpg,dress,71,low_resolution
a39bd8ed6f1e7b09,data/raw/deepfashion_category/img/36_Plaid_Shirt_Dress/img_00000023.jpg,dress,71,low_resolution
f21b79c13d519b81,data/raw/deepfashion_category/img/36_Plaid_Shirt_Dress/img_00000024.jpg,dress,71,low_resolution
1de4f2386d68cefc,data/raw/deepfashion_category/img/36_Plaid_Shirt_Dress/img_00000027.jpg,dress,71,low_resolution
1de365abd8901138,data/raw/deepfashion_category/img/36_Plaid_Shirt_Dress/img_00000031.jpg,dress,71,low_resolution
ded0e0cdd5c546c0,data/raw/deepfashion_category/img/36_Plaid_Shirt_Dress/img_00000033.jpg,dress,71,low_resolution
70613664529a7f51,data/raw/deepfashion_category/img/36_Plaid_Shirt_Dress/img_00000036.jpg,dress,71,low_resolution
5368133e798455ed,data/raw/deepfashion_category/img/36_Plaid_Shirt_Dress/img_00000039.jpg,dress,71,low_resolution
4010405de8898a2f,data/raw/deepfashion_category/img/36_Plaid_Shirt_Dress/img_00000044.jpg,dress,71,low_resolution
e5e72ee6853ea577,data/raw/deepfashion_category/img/Above_Average_Linen_Tee/img_00000001.jpg,t-shirt,71,low_resolution
040a8d7e22d7c3db,data/raw/deepfashion_category/img/Above_Average_Linen_Tee/img_00000002.jpg,t-shirt,71,low_resolution
0f91ad2eced7f5bc,data/raw/deepfashion_category/img/Above_Average_Linen_Tee/img_00000003.jpg,t-shirt,71,low_resolution
0081dda2890bf49d,data/raw/deepfashion_category/img/Above_Average_Linen_Tee/img_00000005.jpg,t-shirt,71,low_resolution
1cb1e8bd79e95e99,data/raw/deepfashion_category/img/Above_Average_Linen_Tee/img_00000006.jpg,t-shirt,71,low_resolution
e92ea70ef837c17a,data/raw/deepfashion_category/img/Above_Average_Linen_Tee/img_00000007.jpg,t-shirt,71,low_resolution
a4a7778664e69fa8,data/raw/deepfashion_category/img/Above_Average_Linen_Tee/img_00000008.jpg,t-shirt,71,low_resolution
8997e68084bd2f70,data/raw/deepfashion_category/img/Above_Average_Linen_Tee/img_00000009.jpg,t-shirt,71,low_resolution
286410c66fd64667,data/raw/deepfashion_category/img/Above_Average_Linen_Tee/img_00000011.jpg,t-shirt,71,low_resolution
271a0a22b6ef2613,data/raw/deepfashion_category/img/Above_Average_Linen_Tee/img_00000012.jpg,t-shirt,71,low_resolution
69260f194e6cc7a0,data/raw/deepfashion_category/img/Above_Average_Linen_Tee/img_00000013.jpg,t-shirt,71,low_resolution
6d8d77ef9a98d822,data/raw/deepfashion_category/img/Above_Average_Linen_Tee/img_00000014.jpg,t-shirt,71,low_resolution
7dce8b0c756cb340,data/raw/deepfashion_category/img/Above_Average_Linen_Tee/img_00000016.jpg,t-shirt,71,low_resolution
a7ac405e7fe1e7e8,data/raw/deepfashion_category/img/Above_Average_Linen_Tee/img_00000017.jpg,t-shirt,71,low_resolution
8d0da596895a6421,data/raw/deepfashion_category/img/Above_Average_Linen_Tee/img_00000018.jpg,t-shirt,71,low_resolution
823a847339610a2b,data/raw/deepfashion_category/img/Above_Average_Linen_Tee/img_00000021.jpg,t-shirt,71,low_resolution
483d4b51ae634c12,data/raw/deepfashion_category/img/Above_Average_Linen_Tee/img_00000022.jpg,t-shirt,71,low_resolution
60dcd30453c4ed94,data/raw/deepfashion_category/img/Above_Average_Linen_Tee/img_00000023.jpg,t-shirt,71,low_resolution
e19e9fc0240d694b,data/raw/deepfashion_category/img/Above_Average_Linen_Tee/img_00000029.jpg,t-shirt,71,low_resolution
95d64de380fb1e07,data/raw/deepfashion_category/img/Above_Average_Linen_Tee/img_00000031.jpg,t-shirt,71,low_resolution
586a502f36bed490,data/raw/deepfashion_category/img/Above_Average_Linen_Tee/img_00000032.jpg,t-shirt,71,low_resolution
aa3d5afe2c425867,data/raw/deepfashion_category/img/Above_Average_Linen_Tee/img_00000033.jpg,t-shirt,71,low_resolution
1da27cd4c209cc8f,data/raw/deepfashion_category/img/Above_Average_Linen_Tee/img_00000036.jpg,t-shirt,71,low_resolution
f9748511c54b5bf9,data/raw/deepfashion_category/img/Above_Average_Linen_Tee/img_00000037.jpg,t-shirt,71,low_resolution
52505039f2eb8a8a,data/raw/deepfashion_category/img/Above_Average_Linen_Tee/img_00000038.jpg,t-shirt,71,low_resolution
6b438e52b17d5a91,data/raw/deepfashion_category/img/Above_Average_Linen_Tee/img_00000040.jpg,t-shirt,71,low_resolution
2084cc52833bc3f2,data/raw/deepfashion_category/img/Above_Average_Linen_Tee/img_00000041.jpg,t-shirt,71,low_resolution
20240bcc6978df97,data/raw/deepfashion_category/img/Abstract-Embroidered_Glitter_Shorts/img_00000001.jpg,shorts,71,low_resolution
a86a8f1e55b00f6d,data/raw/deepfashion_category/img/Abstract-Embroidered_Glitter_Shorts/img_00000002.jpg,shorts,71,low_resolution
db7513555928683d,data/raw/deepfashion_category/img/Abstract-Embroidered_Glitter_Shorts/img_00000004.jpg,shorts,71,low_resolution
866feefc0ffa58e4,data/raw/deepfashion_category/img/Abstract-Embroidered_Glitter_Shorts/img_00000005.jpg,shorts,71,low_resolution
604c55990e158b81,data/raw/deepfashion_category/img/Abstract-Embroidered_Glitter_Shorts/img_00000006.jpg,shorts,71,low_resolution
dc7bdcdf0fc1c9bb,data/raw/deepfashion_category/img/Abstract-Embroidered_Glitter_Shorts/img_00000007.jpg,shorts,71,low_resolution
83a365d65e692334,data/raw/deepfashion_category/img/Abstract-Embroidered_Glitter_Shorts/img_00000008.jpg,shorts,71,low_resolution
8f82a590bce8c1c7,data/raw/deepfashion_category/img/Abstract-Embroidered_Glitter_Shorts/img_00000009.jpg,shorts,71,low_resolution
c6762c37c14e108f,data/raw/deepfashion_category/img/Abstract-Embroidered_Glitter_Shorts/img_00000010.jpg,shorts,71,low_resolution
40df7797f19e703d,data/raw/deepfashion_category/img/Abstract-Embroidered_Glitter_Shorts/img_00000011.jpg,shorts,71,low_resolution
d738e4a0f12b2da5,data/raw/deepfashion_category/img/Abstract-Embroidered_Glitter_Shorts/img_00000012.jpg,shorts,71,low_resolution
1a91241ec6ff6e7f,data/raw/deepfashion_category/img/Abstract-Embroidered_Glitter_Shorts/img_00000014.jpg,shorts,71,low_resolution
bccccfd459b242a6,data/raw/deepfashion_category/img/Abstract-Embroidered_Glitter_Shorts/img_00000018.jpg,shorts,71,low_resolution
afe4029c59ec2c1a,data/raw/deepfashion_category/img/Abstract-Embroidered_Glitter_Shorts/img_00000021.jpg,shorts,71,low_resolution
eb8327d142a4d59a,data/raw/deepfashion_category/img/Abstract-Embroidered_Glitter_Shorts/img_00000022.jpg,shorts,71,low_resolution
6027ea9b8825b72c,data/raw/deepfashion_category/img/Abstract-Embroidered_Glitter_Shorts/img_00000023.jpg,shorts,71,low_resolution
05085f4195b7aa6c,data/raw/deepfashion_category/img/Abstract-Embroidered_Glitter_Shorts/img_00000024.jpg,shorts,71,low_resolution
e174e311caa544ea,data/raw/deepfashion_category/img/Abstract-Embroidered_Glitter_Shorts/img_00000025.jpg,shorts,71,low_resolution
3efe433f5fe11225,data/raw/deepfashion_category/img/Abstract-Embroidered_Glitter_Shorts/img_00000027.jpg,shorts,71,low_resolution
a5dee58b0d5cf2bd,data/raw/deepfashion_category/img/Abstract-Embroidered_Glitter_Shorts/img_00000028.jpg,shorts,71,low_resolution
ed6a93ceffadbafb,data/raw/deepfashion_category/img/Abstract-Embroidered_Glitter_Shorts/img_00000029.jpg,shorts,71,low_resolution
f92041825918669d,data/raw/deepfashion_category/img/Abstract-Embroidered_Glitter_Shorts/img_00000030.jpg,shorts,71,low_resolution
c30a4034b5764329,data/raw/deepfashion_category/img/Abstract-Embroidered_Glitter_Shorts/img_00000031.jpg,shorts,71,low_resolution
568d37a3dae4fbf5,data/raw/deepfashion_category/img/Abstract-Embroidered_Glitter_Shorts/img_00000035.jpg,shorts,71,low_resolution
1d8757589feaa9ce,data/raw/deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000001.jpg,skirt,71,low_resolution
d0c2f2bcb6539cea,data/raw/deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000002.jpg,skirt,71,low_resolution
e75958a570a4b94d,data/raw/deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000004.jpg,skirt,71,low_resolution
1da9c465d8933f89,data/raw/deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000005.jpg,skirt,71,low_resolution
158de8cee4f685ae,data/raw/deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000007.jpg,skirt,71,low_resolution
f6d59771e5f8074a,data/raw/deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000008.jpg,skirt,71,low_resolution
975364a64c6aaa46,data/raw/deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000010.jpg,skirt,71,low_resolution
5994e28795846d3e,data/raw/deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000011.jpg,skirt,71,low_resolution
772ddefd3877ad88,data/raw/deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000012.jpg,skirt,71,low_resolution
8a229f990a75efcf,data/raw/deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000013.jpg,skirt,71,low_resolution
8b8488fa7fc43314,data/raw/deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000014.jpg,skirt,71,low_resolution
fd6644dfd6a79adc,data/raw/deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000015.jpg,skirt,71,low_resolution
f528cb1a07e31ae6,data/raw/deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000017.jpg,skirt,71,low_resolution
fb4397e703b284d0,data/raw/deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000021.jpg,skirt,71,low_resolution
ca05d1d65c4c1eb2,data/raw/deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000022.jpg,skirt,71,low_resolution
913a3996b951a355,data/raw/deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000023.jpg,skirt,71,low_resolution
380111aba1945629,data/raw/deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000024.jpg,skirt,71,low_resolution
8325a52093a81a94,data/raw/deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000025.jpg,skirt,71,low_resolution
02bb95cf127225a3,data/raw/deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000026.jpg,skirt,71,low_resolution
0b4d8f834b82a9e9,data/raw/deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000028.jpg,skirt,71,low_resolution
7c40fe5b68d17bdf,data/raw/deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000029.jpg,skirt,71,low_resolution
965fb9b2d43a9f22,data/raw/deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000030.jpg,skirt,61,duplicate_image;low_resolution
2bea2b4794f66ac8,data/raw/deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000031.jpg,skirt,71,low_resolution
18f9007cdb48d03b,data/raw/deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000032.jpg,skirt,71,low_resolution
08dba54dca934576,data/raw/deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000033.jpg,skirt,71,low_resolution
c03ca4712c2abcff,data/raw/deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000034.jpg,skirt,71,low_resolution
d1fc6592ad2b0c76,data/raw/deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000035.jpg,skirt,71,low_resolution
47ff540b5b522d22,data/raw/deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000039.jpg,skirt,71,low_resolution
eca0a1776a28127d,data/raw/deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000040.jpg,skirt,71,low_resolution
50ba199f12d1f5bc,data/raw/deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000042.jpg,skirt,71,low_resolution
